test_lambda_0.0,0.000000,-12.279111,-20.763523,8.484412
test_lambda_0.1,0.000000,-12.279647,-20.764059,8.484412
test_lambda_0.2,0.000000,-12.274669,-20.759082,8.484412
test_lambda_0.3,0.000000,-12.266300,-20.750713,8.484412
test_lambda_0.4,0.000000,-12.261423,-20.745836,8.484412
test_lambda_0.5,0.000000,-12.248168,-20.732581,8.484412
test_lambda_0.6,0.000000,-12.258910,-20.743323,8.484412
test_lambda_0.7,0.000000,-12.495731,-20.980143,8.484412
test_lambda_0.8,0.000000,-14.167343,-22.651756,8.484412
test_lambda_0.9,0.000000,-25.711914,-34.196326,8.484412
test_lambda_1.0,0.000000,-793.519047,-802.003459,8.484412
test_lambda_0.0,0.000000,-9.811158,-18.295570,8.484412
test_lambda_0.1,0.000000,-9.811450,-18.295862,8.484412
test_lambda_0.2,0.000000,-9.803812,-18.288225,8.484412
test_lambda_0.3,0.000000,-9.790016,-18.274428,8.484412
test_lambda_0.4,0.000000,-9.773890,-18.258302,8.484412
test_lambda_0.5,0.000000,-9.731205,-18.215617,8.484412
test_lambda_0.6,0.000000,-9.664792,-18.149205,8.484412
test_lambda_0.7,0.000000,-9.693449,-18.177861,8.484412
test_lambda_0.8,0.000000,-10.729809,-19.214221,8.484412
test_lambda_0.9,0.000000,-19.104158,-27.588570,8.484412
test_lambda_1.0,0.000000,-360.183475,-368.667887,8.484412
