test_lambda_0.0,0.000000,-11.973957,-18.332864,6.358906
test_lambda_0.1,0.000000,-11.962000,-18.320906,6.358906
test_lambda_0.2,0.000000,-11.941389,-18.300295,6.358906
test_lambda_0.3,0.000000,-11.920378,-18.279284,6.358906
test_lambda_0.4,0.000000,-11.916434,-18.275340,6.358906
test_lambda_0.5,0.000000,-11.931876,-18.290782,6.358906
test_lambda_0.6,0.000000,-11.948027,-18.306934,6.358906
test_lambda_0.7,0.000000,-11.953531,-18.312437,6.358906
test_lambda_0.8,0.000000,-12.086754,-18.445661,6.358906
test_lambda_0.9,0.000000,-13.339758,-19.698664,6.358906
test_lambda_1.0,0.000000,-22.808096,-29.167002,6.358906
test_lambda_0.0,0.000000,-14.440587,-20.799493,6.358906
test_lambda_0.1,0.000000,-14.429015,-20.787922,6.358906
test_lambda_0.2,0.000000,-14.409908,-20.768814,6.358906
test_lambda_0.3,0.000000,-14.390600,-20.749506,6.358906
test_lambda_0.4,0.000000,-14.388060,-20.746966,6.358906
test_lambda_0.5,0.000000,-14.406201,-20.765107,6.358906
test_lambda_0.6,0.000000,-14.432774,-20.791680,6.358906
test_lambda_0.7,0.000000,-14.484956,-20.843862,6.358906
test_lambda_0.8,0.000000,-14.852814,-21.211720,6.358906
test_lambda_0.9,0.000000,-17.348105,-23.707011,6.358906
test_lambda_1.0,0.000000,-35.472923,-41.831829,6.358906
